yPos,xPos,race,lat,lon,age
753,882,Black,38.92266,-77.07591,61
1644,903,Black,38.8359747991239,-77.07491396617,65
524,819,Black,38.94501,-77.07885,60
1493,1104,Black,38.85068,-77.06556,63
431,1047,Black,38.95405,-77.06822,68
408,756,Black,38.95628,-77.08177,70
957,1363,Black,38.9029,-77.05352,62
1344,1379,Black,38.86516,-77.05277,54
1147,1265,Black,38.88433,-77.0581,61
1776,900,Black,38.82322,-77.07508,68
319,774,Black,38.9649563511147,-77.0809286023318,72
1043,1458,Black,38.89452,-77.04912,69
712,1215,Black,38.92665,-77.0604,63
1159,1264,Black,38.88317,-77.05815,64
938,1110,Black,38.90467,-77.06528,63
762,826,Black,38.92187,-77.07849,55
1234,1209,Black,38.87587,-77.06068,67
1456,1224,Black,38.8542708519944,-77.0600070264796,63
432,1011,Black,38.95393,-77.06989,64
1566,1064,Black,38.8436357404277,-77.067421058849,70
974,1496,Black,38.90117,-77.04734,64
789,893,Black,38.91921,-77.07537,60
1014,1618,Black,38.89734,-77.04168,63
1750,860,Black,38.82567,-77.07694,63
1085,1363,Black,38.89037,-77.05354,65
928,1444,Black,38.90571,-77.04975,72
1150,1321,Black,38.88411,-77.05549,68
1159,1153,Black,38.8832274659094,-77.0633087580461,68
1607,983,Black,38.8396103572432,-77.0711962491437,80
1407,1009,Black,38.85908,-77.06998,71
675,716,Black,38.93029,-77.08362,61
958,1519,Black,38.90278,-77.04626,65
407,440,Black,38.95636,-77.09647,69
1355,1315,Black,38.86415,-77.05577,56
767,1066,Black,38.92133,-77.06733,72
1412,963,Black,38.8586,-77.07213,66
1420,1185,Black,38.85776,-77.0618,65
533,892,Black,38.94408,-77.07544,61
230,745,Black,38.97355,-77.08226,68
640,786,Black,38.93374,-77.08038,65
1252,856,Black,38.87415,-77.07709,71
1340,1089,Black,38.8656,-77.06626,50
916,794,Black,38.90688,-77.08001,53
904,702,Black,38.90805,-77.08429,63
499,758,Black,38.94745,-77.08168,61
843,882,Black,38.91392,-77.07593,66
573,748,Black,38.94026,-77.08216,64
375,792,Black,38.95952,-77.08007,80
986,1440,Black,38.9000482581496,-77.0499313010575,68
1508,1143,Black,38.8492530209216,-77.0637779649353,63
716,1140,Black,38.92628,-77.06392,57
1066,1536,Black,38.8922234171039,-77.0454947598678,37
1538,1128,Black,38.84629,-77.06447,67
268,866,Black,38.9699,-77.07665,55
409,977,Black,38.9562,-77.0715,71
435,670,Black,38.9536454030761,-77.0857784745415,66
1743,860,Black,38.82641,-77.07693,80
1040,1298,Black,38.89476,-77.05654,71
1464,1135,Black,38.85352,-77.06412,58
1382,1219,Black,38.8615,-77.06024,67
1080,1397,Black,38.8909,-77.05196,65
768,933,Black,38.92129,-77.07351,26
921,1344,Black,38.90633,-77.05439,65
1596,1014,Black,38.8407,-77.06976,56
499,1016,Black,38.94742,-77.06966,62
439,837,Black,38.95324,-77.07802,63
1056,1332,Black,38.8932696430026,-77.054975431706,73
1161,1455,Black,38.8830017208993,-77.0492616306745,67
1524,1103,Black,38.84767,-77.06562,59
772,640,Black,38.92087,-77.08716,72
1080,1098,Black,38.89084,-77.06587,44
1282,1427,Black,38.87121,-77.05057,69
402,912,Black,38.9568914959768,-77.0745227466029,66
1524,1130,Black,38.84771,-77.06439,65
1275,1199,Black,38.87192,-77.06117,67
398,984,Black,38.95726,-77.07115,68
1007,1401,Black,38.89799,-77.05175,73
1254,1473,Black,38.87394,-77.04839,68
1657,1047,Black,38.83475,-77.06825,68
1505,1160,Black,38.8495,-77.06296,57
1159,1426,Black,38.88322,-77.05061,75
992,1087,Black,38.89942,-77.06638,68
1560,1161,Black,38.84423,-77.06291,67
618,1181,Black,38.93588,-77.06198,65
1539,1170,Black,38.84626,-77.06251,64
1107,1188,Black,38.8883,-77.06169,42
494,1032,Black,38.94788,-77.06892,67
1630,911,Black,38.83736,-77.07457,65
1175,1083,Black,38.88163,-77.06655,53
1144,1159,Black,38.88465,-77.063,72
280,789,Black,38.9687159235129,-77.080252866452,83
1161,1455,Black,38.8829761223475,-77.0492526990709,62
1003,1435,Black,38.89837,-77.05018,55
1030,1083,Black,38.8957598282411,-77.0665479800218,54
929,1035,Black,38.90561,-77.06879,64
884,839,Black,38.90999,-77.07788,67
1080,1432,Black,38.89088,-77.0503,82
1433,1260,Black,38.85654,-77.05834,59
1263,1170,Black,38.8730881766782,-77.0624962202424,61
857,852,Black,38.9126,-77.07728,61
983,1441,Black,38.90037,-77.04988,64
1454,1037,Black,38.85451,-77.0687,62
1309,1284,Black,38.86858,-77.0572,75
702,1173,Black,38.9276383306704,-77.0623630612986,63
773,698,Black,38.92073,-77.08444,54
1607,995,Black,38.83966,-77.07065,69
929,863,Black,38.9055379831094,-77.0767698052477,61
1016,1061,Black,38.8971315762744,-77.0675775157253,75
1087,1371,Black,38.89018,-77.05316,67
981,1520,Black,38.90052,-77.0462,66
170,764,Black,38.97939,-77.08141,63
1548,1105,Black,38.84533,-77.06554,65
650,1089,Black,38.93271,-77.06629,69
928,1412,Black,38.90564,-77.05126,68
741,670,Black,38.92384,-77.08575,71
1461,1167,Black,38.85381,-77.06262,62
556,1015,Black,38.94191,-77.06974,54
1690,905,Black,38.831584329362,-77.0748455803676,65
1511,1143,Black,38.84893,-77.06376,63
791,692,Black,38.91898,-77.08476,66
1216,1486,Black,38.87769,-77.04779,66
918,1124,Black,38.90662,-77.06463,67
491,1000,Black,38.9482278358594,-77.0703919942417,60
1770,874,Black,38.8237429623933,-77.0762634048387,72
1387,1121,Black,38.8610309388396,-77.0647707422715,50
1065,1272,Black,38.89237,-77.05774,64
1129,1403,Black,38.8861442133301,-77.0516623856984,61
740,712,Black,38.92393,-77.0838,64
763,945,Black,38.92177,-77.07295,74
498,760,Black,38.9475,-77.08157,67
1282,1292,Black,38.87124,-77.05682,63
1052,1289,Black,38.89358,-77.05695,66
280,777,Black,38.9687627275815,-77.0808068171964,67
1414,1053,Black,38.85843,-77.06794,73
468,1061,Black,38.95047,-77.06758,64
726,694,Black,38.9253749106049,-77.0846710407772,60
549,1039,Black,38.94251,-77.06858,67
1118,1348,Black,38.88716,-77.05424,66
441,760,Black,38.95302,-77.08156,66
959,1152,Black,38.90263,-77.06335,65
1492,1123,Black,38.85081,-77.06467,77
1800,883,Black,38.82085,-77.07584,66
1140,1273,Black,38.88508,-77.05772,73
825,874,Black,38.9157,-77.07627,66
1588,1082,Black,38.84145,-77.06658,50
679,1126,Black,38.92993,-77.06456,69
1384,1036,Black,38.86132,-77.06876,60
543,958,Black,38.9431695958351,-77.0723711909486,69
1635,1026,Black,38.83689,-77.06922,71
1771,955,Black,38.82363,-77.07251,66
1177,1444,Black,38.88147,-77.04976,66
637,1039,Black,38.93404,-77.06861,73
934,1031,Black,38.90511,-77.06896,66
1040,1519,Black,38.8947608649389,-77.0462725850069,61
1709,930,Black,38.82965,-77.07366,56
1790,868,Black,38.82186,-77.07657,68
979,1522,Black,38.90074,-77.04615,64
1228,1475,Black,38.87644,-77.0483,68
1435,1043,Black,38.85631,-77.06839,57
1223,1481,Black,38.8769549369863,-77.0480440172751,70
1251,1153,Black,38.87427,-77.0633,73
752,1044,Black,38.92283,-77.06839,44
1620,1118,Black,38.83834,-77.06492,63
429,1032,Black,38.9542,-77.06892,65
706,1166,Black,38.92727,-77.06271,70
1025,1174,Black,38.89625,-77.06233,47
737,664,Black,38.92429,-77.08605,65
450,835,Black,38.95223,-77.0781,51
985,1591,Black,38.90017,-77.04292,70
263,738,Black,38.97041,-77.0826,67
963,1061,Black,38.90228,-77.06757,72
1138,1298,Black,38.88521,-77.05654,64
1318,1167,Black,38.8677028268641,-77.0626367435158,62
519,792,Black,38.94549,-77.08011,57
1140,1506,Black,38.8851,-77.04688,67
936,1049,Black,38.90494,-77.06813,69
1375,1174,Black,38.8621741854406,-77.0623106794859,69
770,907,Black,38.92104,-77.07476,58
281,856,Black,38.96863,-77.07712,66
1141,1519,Black,38.88495,-77.04626,68
709,1260,Black,38.92703,-77.05832,63
398,751,Black,38.95729,-77.08199,64
705,781,Black,38.9273327050131,-77.0805836291944,60
897,977,Black,38.9087,-77.07151,75
707,773,Black,38.92713,-77.08096,40
1072,1277,Black,38.89166,-77.05752,71
978,1138,Black,38.90077,-77.064,76
1157,1453,Black,38.8834258467286,-77.049343906162,54
597,1176,Black,38.93789,-77.06222,68
974,1488,Black,38.90123,-77.04773,63
640,718,Black,38.93366,-77.08354,63
1363,1369,Black,38.8633748244904,-77.0532395886708,75
1518,1089,Black,38.84826,-77.06626,64
1155,1488,Black,38.88359,-77.0477,70
328,917,Black,38.96402,-77.07427,66
707,1008,Black,38.9272,-77.07005,85
939,1503,Black,38.90465,-77.04701,69
957,1555,Black,38.90281,-77.04458,69
813,933,Black,38.9169087956624,-77.0735195241292,82
1201,1469,Black,38.87913,-77.04858,76
685,795,Black,38.9293448249304,-77.0799619938542,71
845,821,Black,38.9137270141335,-77.0787260562081,55
539,292,Black,38.94349,-77.10337,55
985,1537,Black,38.90014,-77.04543,64
1401,1015,Black,38.85969,-77.06971,62
353,631,Black,38.9616556151321,-77.0875816218538,68
1634,938,Black,38.83701,-77.07328,69
1073,1424,Black,38.89158,-77.05068,79
530,766,Black,38.94438,-77.08132,80
1097,1558,Black,38.8892,-77.04448,48
924,1064,Black,38.90605,-77.06744,76
1275,850,Black,38.87188,-77.07739,76
546,345,Black,38.94284,-77.10088,69
753,981,Black,38.92275,-77.07131,66
484,811,Black,38.94888,-77.07921,63
1688,870,Black,38.83173,-77.07646,69
1674,963,Black,38.83314,-77.07213,60
911,1039,Black,38.90731,-77.06861,46
1257,866,Black,38.87364,-77.07664,61
1499,1216,Black,38.85013,-77.06037,69
1194,1460,Black,38.87984,-77.04902,72
1679,978,Black,38.83263,-77.07143,65
303,753,Black,38.9664556278348,-77.0818918908696,69
1682,1004,Black,38.83237,-77.07023,65
300,750,Black,38.96683,-77.08204,76
1146,1273,Black,38.88445,-77.05769,73
418,1027,Black,38.9553221348508,-77.0691799535214,73
1347,1080,Black,38.86489,-77.06669,66
824,874,Black,38.91575,-77.07629,58
1710,974,Black,38.82964,-77.07162,68
531,1107,Black,38.94431,-77.06544,64
1201,962,Black,38.8791307620344,-77.0722024201938,38
925,1333,Black,38.906,-77.05494,66
1027,1159,Black,38.89606,-77.06302,67
1805,888,Black,38.82037,-77.0756,58
928,1481,Black,38.90566,-77.04801,42
1492,1160,Black,38.85082,-77.062970000000007,89
1726,986,Black,38.82806,-77.07109,69
926,1088,Black,38.90592,-77.06631,71
597,616,Black,38.93792,-77.08829,67
1306,1418,Black,38.86895,-77.05098,61
456,786,Black,38.95164,-77.08036,62
1518,932,Black,38.84825,-77.07358,65
994,1392,Black,38.8992854475122,-77.0521981334765,37
962,1511,Black,38.90233,-77.04662,61
774,873,Black,38.92063,-77.0763,64
926,1339,Black,38.9059,-77.05466,62
1352,1377,Black,38.86447,-77.05288,59
555,988,Black,38.94201,-77.07096,67
427,886,Black,38.954373607762,-77.0757310828837,71
223,753,Black,38.97422,-77.0819,65
728,749,Black,38.9251,-77.08209,58
761,834,Black,38.92195,-77.07814,71
840,1164,Black,38.91427,-77.0628,57
450,742,Black,38.95215,-77.08244,73
264,846,Black,38.97025,-77.07757,59
1073,1594,Black,38.8916,-77.04279,72
1027,1623,Black,38.89605,-77.04144,72
1019,1113,Black,38.896856371624,-77.06517511949,67
961,1363,Black,38.90248,-77.0535,66
401,973,Black,38.95694,-77.07168,61
1127,1572,Black,38.88636,-77.04382,64
1759,855,Black,38.82483,-77.07717,69
372,781,Black,38.9597918501288,-77.080595359695,62
810,766,Black,38.91721,-77.08132,65
793,851,Black,38.91879,-77.07734,66
1537,1187,Black,38.8464497475541,-77.0617176320123,68
1697,1012,Black,38.83089,-77.06986,65
601,650,Black,38.9375,-77.08671,60
342,671,Black,38.96266,-77.08571,59
1803,892,Black,38.82057,-77.07542,53
1084,1316,Black,38.89054,-77.05571,77
1291,1425,Black,38.87036,-77.05064,63
1573,977,Black,38.8429157082009,-77.0714879075234,66
1577,1019,Black,38.8425603609653,-77.0695357907718,57
200,807,Black,38.97653,-77.0794,63
1760,888,Black,38.824748556828,-77.0756241866927,69
745,1069,Black,38.92351,-77.06721,61
965,1381,Black,38.90203,-77.05267,63
1255,1221,Black,38.87383,-77.06014,54
502,1112,Black,38.94708,-77.0652,78
944,1143,Black,38.90408,-77.06377,50
933,980,Black,38.90522,-77.07133,68
964,1033,Black,38.90221,-77.06886,66
531,918,Black,38.9443452188437,-77.074230666916,41
540,921,Black,38.9434344918971,-77.0740733206096,71
763,1042,Black,38.92172,-77.06847,46
975,1044,Black,38.9011245940744,-77.0683499095671,68
916,715,Black,38.90682,-77.08367,62
1234,1211,Black,38.87594,-77.0606,73
1211,1478,Black,38.87813,-77.04819,73
1700,862,Black,38.8306,-77.07684,24
422,833,Black,38.95493,-77.07818,62
1200,1053,Black,38.87922,-77.06794,66
869,1477,Black,38.9114445187813,-77.0482123866896,72
548,849,Black,38.94269,-77.07745,70
1526,1133,Black,38.84751,-77.06425,72
1223,1496,Black,38.87701,-77.04736,66
1220,835,Black,38.87729,-77.07809,59
433,858,Black,38.9538364419414,-77.0770099229839,67
1239,1210,Black,38.87537,-77.06065,69
1081,1476,Black,38.8908,-77.04828,67
940,1089,Black,38.90451,-77.06629,48
244,768,Black,38.97224,-77.08123,71
724,840,Black,38.9255,-77.07787,64
427,726,Black,38.95438,-77.08318,70
1390,958,Black,38.86071,-77.07237,72
546,818,Black,38.9428274776103,-77.0788627499168,50
1415,1098,Black,38.85828,-77.06587,62
1188,1400,Black,38.88038,-77.05182,81
1221,1449,Black,38.87719,-77.04953,62
1056,1524,Black,38.89326,-77.04601,62
626,774,Black,38.9351048736732,-77.0809121868004,51
1160,1530,Black,38.8830812592452,-77.0457736224949,62
855,786,Black,38.91282,-77.08036,53
858,1478,Black,38.91246,-77.04817,55
859,1043,Black,38.91238,-77.06842,70
1074,1453,Black,38.89143,-77.04935,70
1338,1338,Black,38.8658286148869,-77.0546928729719,70
659,1200,Black,38.93185,-77.06112,74
943,1366,Black,38.90424,-77.05339,42
1460,1066,Black,38.8539539432086,-77.0673641639854,70
1099,1609,Black,38.88908,-77.04208,67
686,1113,Black,38.9292234183801,-77.0651719736243,66
1033,852,Black,38.89546,-77.07731,64
1581,990,Black,38.84215,-77.07086,69
880,1056,Black,38.91035,-77.06779,68
745,687,Black,38.9234826458336,-77.0849791244185,70
842,1186,Black,38.91405,-77.06177,77
1353,1315,Black,38.864346601028,-77.0557576251055,55
506,1059,Black,38.94676,-77.06766,57
1003,1163,Black,38.89835,-77.06282,71
1574,1058,Black,38.84279,-77.0677,69
1525,1017,Black,38.84757,-77.06962,62
1563,1168,Black,38.84385,-77.06262,64
1287,1098,Black,38.8707283603149,-77.0658491924142,77
802,830,Black,38.9179620223028,-77.0783016434628,62
735,1264,Black,38.9245,-77.05815,54
1446,1165,Black,38.8552375800076,-77.0627193430828,46
1650,941,Black,38.83539,-77.07314,66
1012,1411,Black,38.89748,-77.0513,94
1321,1187,Black,38.86744,-77.0617,75
931,1331,Black,38.90534,-77.05502,75
1607,967,Black,38.83958,-77.07196,71
1404,1168,Black,38.85939,-77.06261,66
1209,1071,Black,38.87839,-77.0671,60
1536,1103,Black,38.84657,-77.06561,69
461,1042,Black,38.95115,-77.06844,65
746,1250,Black,38.92336,-77.05877,69
1015,1103,Black,38.89725,-77.06561,57
1713,935,Black,38.82934,-77.07344,58
1704,1015,Black,38.83022,-77.0697,56
842,1166,Black,38.914,-77.06269,72
643,617,Black,38.93338,-77.08822,69
1387,1228,Black,38.86106,-77.05982,66
1108,1338,Black,38.88813,-77.05469,65
740,707,Black,38.9239213148256,-77.0840375689233,84
1571,987,Black,38.84309,-77.07101,64
933,1084,Black,38.90515,-77.0665,64
935,983,Black,38.90499,-77.07121,73
415,713,Black,38.95564,-77.08376,67
1444,1253,Black,38.85544,-77.05864,71
1469,1182,Black,38.8530388572606,-77.0619535891218,38
1150,1577,Black,38.88409,-77.04356,73
1478,1176,Black,38.85216,-77.06224,56
1002,1587,Black,38.89852,-77.04312,71
827,892,Black,38.91546,-77.07542,64
1493,1204,Black,38.85069,-77.06094,66
1175,831,Black,38.88161,-77.07829,67
613,747,Black,38.93636,-77.08219,48
682,1012,Black,38.92961,-77.06988,69
602,788,Black,38.93741,-77.08027,64
1161,1167,Black,38.88298,-77.06264,61
1366,1302,Black,38.86304,-77.05638,71
1110,1298,Black,38.88795,-77.05655,54
1033,1120,Black,38.89547,-77.06481,69
1704,1013,Black,38.83017,-77.06983,53
1422,1188,Black,38.8576387709653,-77.061668499558,58
591,677,Black,38.93845,-77.08543,67
1315,1312,Black,38.86802,-77.05591,35
683,957,Black,38.92954,-77.0724,73
505,1013,Black,38.94683,-77.06983,53
450,1048,Black,38.95214,-77.06819,67
425,820,Black,38.95465,-77.07878,66
1153,1327,Black,38.88376,-77.05519,70
363,709,Black,38.96068,-77.08395,62
1105,1499,Black,38.88843,-77.04718,57
1134,1341,Black,38.88565,-77.05456,60
592,1168,Black,38.93835,-77.0626,70
535,932,Black,38.9439403733074,-77.0735600023846,32
1455,1183,Black,38.85437,-77.06192,66
1007,1583,Black,38.898,-77.0433,70
261,722,Black,38.97062,-77.08334,64
462,985,Black,38.9510338045114,-77.0711205665219,59
592,798,Black,38.93832,-77.07981,51
1345,1173,Black,38.86507,-77.06237,85
1777,898,Black,38.82305,-77.07515,65
959,1567,Black,38.90265,-77.04402,68
492,1004,Black,38.94808,-77.07023,49
1230,1207,Black,38.87634,-77.0608,71
1094,1128,Black,38.88956,-77.06446,66
1725,954,Black,38.8281542305828,-77.0725371338259,63
1687,1023,Black,38.83184,-77.06932,69
1364,1042,Black,38.86323,-77.06847,66
1215,1073,Black,38.87773,-77.06704,56
848,701,Black,38.91343,-77.08434,59
1671,1038,Black,38.8334176714639,-77.0686624126411,52
1413,957,Black,38.85845,-77.07244,55
1138,1385,Black,38.88521,-77.0525,59
1091,1448,Black,38.88978,-77.04959,66
1474,1260,Black,38.85252,-77.05834,70
1222,1477,Black,38.87704,-77.0482,72
929,1521,Black,38.9056,-77.04619,35
916,716,Black,38.90684,-77.08361,52
1434,1241,Black,38.85642,-77.05918,64
396,857,Black,38.9574736279009,-77.0770804285691,68
358,939,Black,38.96117,-77.07328,66
491,731,Black,38.9481609635511,-77.0829266856921,62
1434,1163,Black,38.85644,-77.06282,74
469,749,Black,38.9502899359892,-77.0820859681942,74
1269,798,Black,38.8724673815126,-77.0798329072791,63
1261,812,Black,38.87327,-77.07917,55
1692,1021,Black,38.8313671767868,-77.0694442814405,54
1300,1412,Black,38.86949,-77.05124,64
1208,838,Black,38.8784689429324,-77.0779510011583,64
1343,1161,Black,38.8652912376574,-77.0629424932953,64
431,882,Black,38.954,-77.07588,70
1526,1155,Black,38.84753,-77.06322,68
1299,1179,Black,38.86957,-77.06211,48
1607,922,Black,38.83963,-77.07402,67
1224,1513,Black,38.87688,-77.04657,60
964,1148,Black,38.90222,-77.06354,67
1316,1192,Black,38.86789,-77.06147,73
1398,1059,Black,38.85997,-77.06765,54
1125,1313,Black,38.88653,-77.05587,58
1139,1403,Black,38.88518,-77.05169,59
723,844,Black,38.92562,-77.07766,75
815,869,Black,38.91662,-77.07651,70
940,1092,Black,38.90448,-77.06614,72
1581,1079,Black,38.84214,-77.06674,66
1515,1175,Black,38.84859,-77.06227,66
1021,1097,Black,38.89668,-77.06591,77
789,833,Black,38.91921,-77.07817,76
1393,1121,Black,38.86044,-77.06477,71
816,885,Black,38.91658,-77.07577,76
820,835,Black,38.91614,-77.07809,45
1536,918,Black,38.84653,-77.07423,27
1068,1330,Black,38.89209,-77.05505,68
1422,984,Black,38.85761,-77.07116,70
1582,1077,Black,38.84207,-77.06682,54
1059,1589,Black,38.89296,-77.043,61
327,943,Black,38.96417,-77.07307,63
768,626,Black,38.92121,-77.0878,77
1514,1155,Black,38.84871,-77.06322,70
1504,1085,Black,38.84969,-77.06648,72
875,1429,Black,38.9108,-77.05044,42
482,751,Black,38.94907,-77.08198,69
1325,1159,Black,38.86709,-77.063,65
861,764,Black,38.91218,-77.0814,63
1121,1593,Black,38.8869,-77.04281,68
1376,1190,Black,38.86209,-77.06158,66
1406,1171,Black,38.85914,-77.06247,70
930,1478,Black,38.90544,-77.04819,49
727,846,Black,38.92519,-77.07756,52
1224,1468,Black,38.8768976216372,-77.048652898574,47
497,766,Black,38.94758,-77.08132,70
927,1336,Black,38.90581,-77.05479,74
1599,935,Black,38.84035,-77.07344,68
1070,1279,Black,38.8919,-77.05744,66
847,922,Black,38.9136,-77.07406,62
1195,1034,Black,38.879700884928,-77.0688419458253,62
1374,1085,Black,38.86226,-77.06646,68
1411,1019,Black,38.85872,-77.06952,74
1000,1161,Black,38.89867,-77.0629,68
1140,1540,Black,38.88508,-77.0453,56
762,919,Black,38.92185,-77.07419,65
1482,1130,Black,38.85181,-77.06438,66
1108,1203,Black,38.8881351227341,-77.0609538245982,57
1180,1405,Black,38.88114,-77.05159,68
1067,1327,Black,38.89217,-77.05519,60
603,703,Black,38.9372768098716,-77.0842170185205,67
1491,1066,Black,38.85093,-77.06734,60
1137,1089,Black,38.88534,-77.06629,57
530,963,Black,38.94438,-77.07214,65
669,1182,Black,38.93087,-77.06195,72
1524,1096,Black,38.84767,-77.06597,68
1396,945,Black,38.86012,-77.07295,93
349,351,Black,38.96204,-77.10062,67
1085,1099,Black,38.890402648039,-77.0658235734674,67
723,1089,Black,38.92559,-77.06628,83
1638,1033,Black,38.83656,-77.0689,66
729,980,Black,38.92506,-77.07133,64
1768,885,Black,38.824,-77.07576,57
571,749,Black,38.94039,-77.08208,64
1339,1043,Black,38.86565,-77.06842,62
726,766,Black,38.9253,-77.08129,67
925,1334,Black,38.90599,-77.05486,65
1599,985,Black,38.8404005915954,-77.0711348859071,73
972,859,Black,38.90144,-77.07695,67
1069,1270,Black,38.89195,-77.05785,73
